subset_date~date;geo_1~localite;geo_2~filet;pie_1~statut_migrateur;subset_1~statut_agronomique;quantity~quantite;IUCN_id;subset_3_x~espece;link~URL;subset_2~iucn_cat
1887-02-09;Lavelanet;f_005;inconnu;auxiliaire;3;22680462;Bucephala albeola;https://www.iucnredlist.org/species/22680462/92863192;LC
1905-03-08;Lavelanet;f_002;reproducteur;non concerné;3;22693158;Limosa lapponica;https://www.iucnredlist.org/species/22693158/111221714;NT
1904-03-27;Gardouch;f_002;migrateur;non concerné;3;22679935;Branta canadensis;https://www.iucnredlist.org/species/22679935/131909406;LC
1885-05-01;Lavelanet;f_003;migrateur;non concerné;4;22680317;Sibirionetta formosa;https://www.iucnredlist.org/species/22680317/92855272;LC
1880-10-14;Lavelanet;f_002;inconnu;non concerné;2;22710055;Phoenicurus phoenicurus;https://www.iucnredlist.org/species/22710055/155611852;LC
1900-02-06;Lavelanet;f_001;migrateur;non concerné;4;22714736;Acrocephalus dumetorum;https://www.iucnredlist.org/species/22714736/111098258;LC
1902-06-20;Peyrissas;f_003;reproducteur;susceptible de provoquer des dégats;3;22735002;Regulus ignicapilla;https://www.iucnredlist.org/species/22735002/87781502;LC
1872-03-08;Lavelanet;f_010;migrateur;non concerné;3;22735002;Regulus ignicapilla;https://www.iucnredlist.org/species/22735002/87781502;LC
1880-02-25;Gardouch;f_005;migrateur;auxiliaire;2;22694787;Chlidonias niger;https://www.iucnredlist.org/species/22694787/155491450;LC
1890-11-02;Lavelanet;f_004;inconnu;non concerné;5;22680492;Mergus merganser;https://www.iucnredlist.org/species/22680492/132054083;LC
1872-12-31;Lavelanet;f_010;migrateur;auxiliaire;1;22716776;Panurus biarmicus;https://www.iucnredlist.org/species/22716776/87767500;LC
1877-12-13;Gardouch;f_002;migrateur;non concerné;4;22720990;Emberiza melanocephala;https://www.iucnredlist.org/species/22720990/89314245;LC
1905-03-12;Lavelanet;f_006;inconnu;non concerné;2;22697842;Gavia immer;https://www.iucnredlist.org/species/22697842/132607418;LC
1891-07-02;Gardouch;f_004;reproducteur;auxiliaire;3;22735965;Periparus ater;https://www.iucnredlist.org/species/22735965/118835425;LC
1891-12-21;Lavelanet;f_009;migrateur;non concerné;3;22680229;Spatula discors;https://www.iucnredlist.org/species/22680229/92850997;LC
1896-01-14;Lavelanet;f_004;migrateur;auxiliaire;3;22694524;Hydroprogne caspia;https://www.iucnredlist.org/species/22694524/155509311;LC
1884-05-08;Lavelanet;f_002;reproducteur;auxiliaire;4;22718575;Anthus rubescens;https://www.iucnredlist.org/species/22718575/155437845;LC
1874-02-08;Peyrissas;f_004;inconnu;auxiliaire;4;22734972;Milvus migrans;https://www.iucnredlist.org/species/22734972/155599376;LC
1879-05-09;Gardouch;f_003;reproducteur;susceptible de provoquer des dégats;3;22697008;Ardea melanocephala;https://www.iucnredlist.org/species/22697008/93598165;LC
1888-12-17;Lavelanet;f_005;migrateur;susceptible de provoquer des dégats;4;22735929;Larus cachinnans;https://www.iucnredlist.org/species/22735929/132665415;LC
1880-06-27;Peyrissas;f_004;reproducteur;susceptible de provoquer des dégats;3;22680462;Bucephala albeola;https://www.iucnredlist.org/species/22680462/92863192;LC
1887-08-16;Peyrissas;f_004;inconnu;non concerné;2;22710055;Phoenicurus phoenicurus;https://www.iucnredlist.org/species/22710055/155611852;LC
1874-07-01;Peyrissas;f_004;migrateur;susceptible de provoquer des dégats;3;22720990;Emberiza melanocephala;https://www.iucnredlist.org/species/22720990/89314245;LC
1905-05-30;Gardouch;f_003;inconnu;non concerné;2;22710259;Oenanthe leucura;https://www.iucnredlist.org/species/22710259/132085979;LC
1899-07-21;Gardouch;f_003;migrateur;susceptible de provoquer des dégats;3;NA;Acanthis hornemanni;NA;NA
1906-01-21;Lavelanet;f_004;inconnu;susceptible de provoquer des dégats;3;22678944;Coturnix coturnix;https://www.iucnredlist.org/species/22678944/131904485;LC
1909-01-06;Lavelanet;f_002;inconnu;auxiliaire;2;45100023;Phasianus colchicus;https://www.iucnredlist.org/species/45100023/85926819;LC
1871-09-29;Lavelanet;f_007;reproducteur;auxiliaire;3;22680317;Sibirionetta formosa;https://www.iucnredlist.org/species/22680317/92855272;LC
1874-01-25;Gardouch;f_006;reproducteur;non concerné;5;22680174;Anas rubripes;https://www.iucnredlist.org/species/22680174/92848173;LC
1872-07-13;Lavelanet;f_003;inconnu;non concerné;3;22680455;Bucephala clangula;https://www.iucnredlist.org/species/22680455/132529366;LC
1885-07-06;Gardouch;f_006;inconnu;non concerné;4;22689362;Aegolius funereus;https://www.iucnredlist.org/species/22689362/93228127;LC
1904-05-28;Lavelanet;f_006;inconnu;non concerné;2;22696362;Falco tinnunculus;https://www.iucnredlist.org/species/22696362/93556429;LC
1870-02-10;Gardouch;f_004;reproducteur;auxiliaire;3;22696610;Podiceps nigricollis;https://www.iucnredlist.org/species/22696610/132584321;LC
1885-01-10;Lavelanet;f_004;migrateur;susceptible de provoquer des dégats;3;NA;Chroicocephalus ridibundus;NA;NA
1895-07-19;Lavelanet;f_011;reproducteur;auxiliaire;1;103815402;Riparia paludicola;https://www.iucnredlist.org/species/103815402/94322868;LC
1900-08-05;Peyrissas;f_003;inconnu;susceptible de provoquer des dégats;1;22724354;Molothrus ater;https://www.iucnredlist.org/species/22724354/132175819;LC
1905-01-16;Peyrissas;f_001;inconnu;auxiliaire;4;22697008;Ardea melanocephala;https://www.iucnredlist.org/species/22697008/93598165;LC
1890-07-21;Lavelanet;f_010;inconnu;auxiliaire;2;22693868;Charadrius asiaticus;https://www.iucnredlist.org/species/22693868/131930637;LC
1882-02-28;Lavelanet;f_009;reproducteur;susceptible de provoquer des dégats;2;22712427;Petrochelidon pyrrhonota;https://www.iucnredlist.org/species/22712427/94333165;LC
1896-11-11;Gardouch;f_005;reproducteur;susceptible de provoquer des dégats;2;22718644;Prunella atrogularis;https://www.iucnredlist.org/species/22718644/88042898;LC
1895-10-16;Lavelanet;f_001;inconnu;non concerné;3;22718644;Prunella atrogularis;https://www.iucnredlist.org/species/22718644/88042898;LC
1871-12-05;Lavelanet;f_009;migrateur;auxiliaire;2;22693211;Tringa totanus;https://www.iucnredlist.org/species/22693211/86687799;LC
1874-10-28;Lavelanet;f_010;inconnu;auxiliaire;2;22694927;Fratercula arctica;https://www.iucnredlist.org/species/22694927/132581443;VU
1869-08-08;Lavelanet;f_003;migrateur;auxiliaire;3;103845882;Phylloscopus borealis;https://www.iucnredlist.org/species/103845882/87673832;LC
1899-06-13;Lavelanet;f_006;reproducteur;susceptible de provoquer des dégats;4;22680455;Bucephala clangula;https://www.iucnredlist.org/species/22680455/132529366;LC
1879-05-16;Gardouch;f_003;reproducteur;susceptible de provoquer des dégats;4;22694841;Uria aalge;https://www.iucnredlist.org/species/22694841/132577296;LC
1884-06-18;Peyrissas;f_004;reproducteur;non concerné;5;NA;Ichthyaetus audouinii;NA;NA
1879-06-01;Peyrissas;f_001;reproducteur;non concerné;2;22714891;Iduna caligata;https://www.iucnredlist.org/species/22714891/111100210;LC
1892-02-11;Gardouch;f_001;inconnu;susceptible de provoquer des dégats;5;NA;Luscinia svecica;NA;NA
1905-06-08;Lavelanet;f_008;migrateur;auxiliaire;3;22680459;Bucephala islandica;https://www.iucnredlist.org/species/22680459/132530132;LC
1893-07-11;Lavelanet;f_008;reproducteur;auxiliaire;4;22720041;Fringilla montifringilla;https://www.iucnredlist.org/species/22720041/88203665;LC
1889-10-26;Lavelanet;f_001;reproducteur;susceptible de provoquer des dégats;4;22720888;Emberiza cirlus;https://www.iucnredlist.org/species/22720888/132004013;LC
1890-12-19;Lavelanet;f_006;migrateur;auxiliaire;4;22689362;Aegolius funereus;https://www.iucnredlist.org/species/22689362/93228127;LC
1904-09-03;Lavelanet;f_005;reproducteur;auxiliaire;1;103811886;Delichon urbicum;https://www.iucnredlist.org/species/103811886/118748864;LC
1896-07-20;Gardouch;f_002;migrateur;non concerné;3;22714696;Acrocephalus paludicola;https://www.iucnredlist.org/species/22714696/110042215;VU
1905-06-03;Gardouch;f_005;inconnu;susceptible de provoquer des dégats;2;22728432;Puffinus mauretanicus;https://www.iucnredlist.org/species/22728432/132658315;CR
1908-09-24;Lavelanet;f_008;inconnu;susceptible de provoquer des dégats;3;22720030;Fringilla coelebs;https://www.iucnredlist.org/species/22720030/155432370;LC
1880-04-15;Peyrissas;f_002;inconnu;susceptible de provoquer des dégats;4;62030590;Larus smithsonianus;https://www.iucnredlist.org/species/62030590/155596462;LC
1903-06-22;Gardouch;f_002;reproducteur;susceptible de provoquer des dégats;0;22735985;Cyanistes cyanus;https://www.iucnredlist.org/species/22735985/87434883;LC
1905-12-02;Lavelanet;f_005;migrateur;non concerné;6;22721762;Setophaga ruticilla;https://www.iucnredlist.org/species/22721762/94729665;LC
1909-10-16;Gardouch;f_005;inconnu;non concerné;4;22710055;Phoenicurus phoenicurus;https://www.iucnredlist.org/species/22710055/155611852;LC
1898-04-21;Lavelanet;f_002;migrateur;non concerné;4;22680364;Aythya valisineria;https://www.iucnredlist.org/species/22680364/92858752;LC
1870-10-01;Lavelanet;f_001;reproducteur;auxiliaire;3;22720041;Fringilla montifringilla;https://www.iucnredlist.org/species/22720041/88203665;LC
1870-03-29;Gardouch;f_001;migrateur;non concerné;2;22706016;Corvus corone;https://www.iucnredlist.org/species/22706016/118784397;LC
1903-05-21;Lavelanet;f_004;reproducteur;auxiliaire;2;22694497;Rissa tridactyla;https://www.iucnredlist.org/species/22694497/155617539;VU
1909-06-24;Peyrissas;f_004;inconnu;susceptible de provoquer des dégats;3;22689362;Aegolius funereus;https://www.iucnredlist.org/species/22689362/93228127;LC
1892-12-07;Lavelanet;f_009;inconnu;auxiliaire;2;22683740;Merops persicus;https://www.iucnredlist.org/species/22683740/155514718;LC
1883-06-14;Peyrissas;f_001;inconnu;susceptible de provoquer des dégats;6;22679946;Branta bernicla;https://www.iucnredlist.org/species/22679946/85966135;LC
1879-10-04;Gardouch;f_003;reproducteur;auxiliaire;3;22721664;Setophaga pensylvanica;https://www.iucnredlist.org/species/22721664/94721028;LC
1899-11-04;Lavelanet;f_011;reproducteur;auxiliaire;3;22728432;Puffinus mauretanicus;https://www.iucnredlist.org/species/22728432/132658315;CR
1905-07-06;Lavelanet;f_009;migrateur;non concerné;3;22694136;Glareola nordmanni;https://www.iucnredlist.org/species/22694136/90086476;NT
1902-04-24;Lavelanet;f_010;inconnu;auxiliaire;3;103815402;Riparia paludicola;https://www.iucnredlist.org/species/103815402/94322868;LC
1875-08-05;Gardouch;f_006;inconnu;auxiliaire;3;22705011;Lanius cristatus;https://www.iucnredlist.org/species/22705011/93995637;LC
1905-07-17;Lavelanet;f_004;inconnu;auxiliaire;4;22686709;Chaetura pelagica;https://www.iucnredlist.org/species/22686709/131792415;VU
1902-11-23;Lavelanet;f_006;inconnu;auxiliaire;4;22721762;Setophaga ruticilla;https://www.iucnredlist.org/species/22721762/94729665;LC
1872-11-07;Lavelanet;f_008;reproducteur;susceptible de provoquer des dégats;3;22695231;Aegypius monachus;https://www.iucnredlist.org/species/22695231/131935194;NT
1880-11-24;Lavelanet;f_011;reproducteur;susceptible de provoquer des dégats;2;22680459;Bucephala islandica;https://www.iucnredlist.org/species/22680459/132530132;LC
1885-06-14;Lavelanet;f_003;inconnu;susceptible de provoquer des dégats;2;22721737;Setophaga striata;https://www.iucnredlist.org/species/22721737/131459482;NT
1901-10-13;Lavelanet;f_005;inconnu;susceptible de provoquer des dégats;3;22720888;Emberiza cirlus;https://www.iucnredlist.org/species/22720888/132004013;LC
1892-05-06;Peyrissas;f_001;migrateur;susceptible de provoquer des dégats;3;NA;Luscinia svecica;NA;NA
1882-12-16;Lavelanet;f_008;reproducteur;auxiliaire;6;103815402;Riparia paludicola;https://www.iucnredlist.org/species/103815402/94322868;LC
1908-01-22;Peyrissas;f_002;reproducteur;susceptible de provoquer des dégats;3;22698132;Bulweria bulwerii;https://www.iucnredlist.org/species/22698132/132627626;LC
1892-11-27;Lavelanet;f_001;inconnu;susceptible de provoquer des dégats;2;22710051;Phoenicurus ochruros;https://www.iucnredlist.org/species/22710051/155610899;LC
1882-08-26;Peyrissas;f_003;inconnu;susceptible de provoquer des dégats;3;103845882;Phylloscopus borealis;https://www.iucnredlist.org/species/103845882/87673832;LC
1902-10-02;Lavelanet;f_005;inconnu;non concerné;3;22735985;Cyanistes cyanus;https://www.iucnredlist.org/species/22735985/87434883;LC
1868-06-12;Peyrissas;f_001;reproducteur;non concerné;2;22680462;Bucephala albeola;https://www.iucnredlist.org/species/22680462/92863192;LC
1869-04-22;Peyrissas;f_001;inconnu;susceptible de provoquer des dégats;2;NA;Ichthyaetus audouinii;NA;NA
1901-10-11;Peyrissas;f_001;migrateur;susceptible de provoquer des dégats;3;22683873;Cuculus canorus;https://www.iucnredlist.org/species/22683873/155496731;LC
1878-04-24;Lavelanet;f_005;migrateur;auxiliaire;2;22736108;Turdus atrogularis;https://www.iucnredlist.org/species/22736108/119726457;LC
1872-09-08;Peyrissas;f_002;migrateur;susceptible de provoquer des dégats;2;22693150;Limosa limosa;https://www.iucnredlist.org/species/22693150/111611637;NT
1883-03-04;Peyrissas;f_003;reproducteur;auxiliaire;2;22693150;Limosa limosa;https://www.iucnredlist.org/species/22693150/111611637;NT
1886-01-17;Lavelanet;f_002;inconnu;auxiliaire;2;22714696;Acrocephalus paludicola;https://www.iucnredlist.org/species/22714696/110042215;VU
1876-10-27;Lavelanet;f_003;reproducteur;susceptible de provoquer des dégats;3;NA;Luscinia svecica;NA;NA
1876-07-09;Lavelanet;f_005;migrateur;non concerné;3;22683027;Alcedo atthis;https://www.iucnredlist.org/species/22683027/89575948;LC
1885-05-13;Lavelanet;f_010;reproducteur;non concerné;4;22724354;Molothrus ater;https://www.iucnredlist.org/species/22724354/132175819;LC
1909-10-14;Lavelanet;f_011;inconnu;susceptible de provoquer des dégats;4;22679943;Branta leucopsis;https://www.iucnredlist.org/species/22679943/131909954;LC
1888-08-30;Lavelanet;f_006;inconnu;non concerné;3;22693211;Tringa totanus;https://www.iucnredlist.org/species/22693211/86687799;LC
1869-08-26;Lavelanet;f_001;reproducteur;auxiliaire;3;22679946;Branta bernicla;https://www.iucnredlist.org/species/22679946/85966135;LC
1898-12-22;Lavelanet;f_010;reproducteur;auxiliaire;2;22694629;Sterna paradisaea;https://www.iucnredlist.org/species/22694629/132065195;LC
1905-05-08;Gardouch;f_003;reproducteur;auxiliaire;3;22720062;Carduelis citrinella;https://www.iucnredlist.org/species/22720062/111124877;LC
1885-04-27;Lavelanet;f_009;inconnu;susceptible de provoquer des dégats;3;22706016;Corvus corone;https://www.iucnredlist.org/species/22706016/118784397;LC
1887-10-08;Lavelanet;f_002;migrateur;susceptible de provoquer des dégats;4;22693404;Calidris bairdii;https://www.iucnredlist.org/species/22693404/129653281;LC
1908-03-17;Gardouch;f_003;reproducteur;auxiliaire;3;NA;Ichthyaetus audouinii;NA;NA
1900-11-20;Gardouch;f_005;migrateur;susceptible de provoquer des dégats;4;22712427;Petrochelidon pyrrhonota;https://www.iucnredlist.org/species/22712427/94333165;LC
1904-03-13;Peyrissas;f_002;inconnu;susceptible de provoquer des dégats;1;22736108;Turdus atrogularis;https://www.iucnredlist.org/species/22736108/119726457;LC
1871-07-30;Lavelanet;f_001;inconnu;susceptible de provoquer des dégats;3;22693072;Scolopax minor;https://www.iucnredlist.org/species/22693072/93382120;LC
1887-04-15;Lavelanet;f_004;inconnu;susceptible de provoquer des dégats;2;22694497;Rissa tridactyla;https://www.iucnredlist.org/species/22694497/155617539;VU
1879-07-07;Lavelanet;f_003;migrateur;non concerné;3;22728432;Puffinus mauretanicus;https://www.iucnredlist.org/species/22728432/132658315;CR
1899-12-22;Lavelanet;f_011;inconnu;susceptible de provoquer des dégats;3;22718617;Prunella collaris;https://www.iucnredlist.org/species/22718617/88039291;LC
1899-01-07;Peyrissas;f_003;reproducteur;susceptible de provoquer des dégats;2;22718617;Prunella collaris;https://www.iucnredlist.org/species/22718617/88039291;LC
1898-06-25;Lavelanet;f_007;migrateur;susceptible de provoquer des dégats;1;22680174;Anas rubripes;https://www.iucnredlist.org/species/22680174/92848173;LC
1902-09-26;Lavelanet;f_005;migrateur;non concerné;1;22712427;Petrochelidon pyrrhonota;https://www.iucnredlist.org/species/22712427/94333165;LC
1883-06-07;Gardouch;f_006;inconnu;auxiliaire;2;22720441;Linaria cannabina;https://www.iucnredlist.org/species/22720441/132139778;LC
1900-03-20;Gardouch;f_006;inconnu;auxiliaire;4;22698375;Thalassarche melanophris;https://www.iucnredlist.org/species/22698375/132643647;LC
1881-07-12;Lavelanet;f_005;reproducteur;auxiliaire;1;22718617;Prunella collaris;https://www.iucnredlist.org/species/22718617/88039291;LC
1868-09-26;Gardouch;f_002;reproducteur;auxiliaire;3;22705011;Lanius cristatus;https://www.iucnredlist.org/species/22705011/93995637;LC
1876-12-14;Gardouch;f_005;migrateur;susceptible de provoquer des dégats;4;NA;Puffinus baroli;NA;NA
1876-08-04;Gardouch;f_006;inconnu;susceptible de provoquer des dégats;3;22736108;Turdus atrogularis;https://www.iucnredlist.org/species/22736108/119726457;LC
1882-04-07;Peyrissas;f_004;reproducteur;auxiliaire;3;22683740;Merops persicus;https://www.iucnredlist.org/species/22683740/155514718;LC
1899-09-08;Lavelanet;f_003;migrateur;non concerné;2;22680358;Aythya ferina;https://www.iucnredlist.org/species/22680358/155473754;VU
1885-02-05;Peyrissas;f_003;reproducteur;susceptible de provoquer des dégats;5;22679480;Lyrurus tetrix;https://www.iucnredlist.org/species/22679480/85944601;LC
1882-12-07;Lavelanet;f_005;reproducteur;auxiliaire;2;22718505;Anthus godlewskii;https://www.iucnredlist.org/species/22718505/94584095;LC
1870-12-02;Lavelanet;f_010;migrateur;non concerné;2;22720041;Fringilla montifringilla;https://www.iucnredlist.org/species/22720041/88203665;LC
